Nh,Nh,"(40, 41)","(42, 43)",何桂清,吕贤基,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(40, 41)","(44, 45)",何桂清,彭蕴章,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(40, 41)","(46, 47)",何桂清,罗,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(42, 43)","(44, 45)",吕贤基,彭蕴章,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(42, 43)","(46, 47)",吕贤基,罗,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(44, 45)","(46, 47)",彭蕴章,罗,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(44, 45)","(51, 52)",彭蕴章,杭州,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(46, 47)","(51, 52)",罗,杭州,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(46, 47)","(53, 54)",罗,许乃钊,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(51, 52)","(53, 54)",杭州,许乃钊,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(51, 52)","(58, 59)",杭州,许乃普,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(53, 54)","(58, 59)",许乃钊,许乃普,"['他', '是', '道光', '十五年', '乙未', '正科', '的', '翰林', '，', '这一榜', '人才济济', '，', '科运', '甚隆', '，', '那年', '，', '咸丰', '二年', '，', '当', '到', '巡抚', '的', '就', '有', '三个', '，', '广东', '叶名琛', '、', '江西', '张芾', '，', '当', '到', '二品', '大员', '的', '有', '何桂清', '、', '吕贤基', '、', '彭蕴章', '、', '罗', '惇', '衍', '，', '还有', '杭州', '的', '许乃钊', '，', '与', '他', '老兄', '许乃普', '，', '都', '当', '内阁', '学士', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(15, 16)","(17, 18)",江苏,苏,"['因为', '海禁', '已开', '，', '而且', '河道', '湮', '淤', '，', '加以', '洪杨', '的', '起事', '，', '所以', '江苏', '的', '苏', '、', '松', '、', '太', '各属', '改用', '海运', '，', '浙江', '则', '是', '试办', '，', '椿寿', '既', '为', '藩司', '，', '又', '署理', '巡抚', '，', '责无旁贷', '，', '当然', '要', '亲自', '料理', '这件', '公事', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(15, 16)","(20, 21)",康熙,靳辅,"['后来', '是', '运河', '，', '而', '运河', '又', '有', '多少', '次', '的', '变迁', '兴作', '，', '直到', '康熙', '年间', '，', '治河', '名臣', '靳辅', '，', '于成龙', '先后', '开', '“', '中', '河', '”', '，', '历时', '千余年', '的', '运河', '，', '才', '算', '大功告成', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(15, 16)","(22, 23)",康熙,于成龙,"['后来', '是', '运河', '，', '而', '运河', '又', '有', '多少', '次', '的', '变迁', '兴作', '，', '直到', '康熙', '年间', '，', '治河', '名臣', '靳辅', '，', '于成龙', '先后', '开', '“', '中', '河', '”', '，', '历时', '千余年', '的', '运河', '，', '才', '算', '大功告成', '。']",胡雪岩全集（高阳）.txt
Nh,Nh,"(20, 21)","(22, 23)",靳辅,于成龙,"['后来', '是', '运河', '，', '而', '运河', '又', '有', '多少', '次', '的', '变迁', '兴作', '，', '直到', '康熙', '年间', '，', '治河', '名臣', '靳辅', '，', '于成龙', '先后', '开', '“', '中', '河', '”', '，', '历时', '千余年', '的', '运河', '，', '才', '算', '大功告成', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(2, 3)","(4, 5)",杭州,北抵,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(2, 3)","(8, 9)",杭州,浙江,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(4, 5)","(8, 9)",北抵,浙江,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(4, 5)","(10, 11)",北抵,江苏,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(8, 9)","(10, 11)",浙江,江苏,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(8, 9)","(12, 13)",浙江,山东,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(8, 9)","(14, 16)",浙江,河北四省,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(10, 11)","(12, 13)",江苏,山东,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(10, 11)","(14, 16)",江苏,河北四省,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(12, 13)","(14, 16)",山东,河北四省,"['这条', '南起', '杭州', '，', '北抵', '京师', '，', '流经', '浙江', '、', '江苏', '、', '山东', '、', '河北', '四省', '，', '全长', '两千多', '里', '的', '水道', '，', '为', '大', '清朝', '带来', '了', '一百五十年', '的', '盛运', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(3, 4)","(8, 9)",黄河,嘉庆,"['而', '运河', '受', '黄河', '的', '累', '，', '在', '嘉庆', '末年', '，', '几乎', '也', '成', '了', '“', '绝症', '”', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(1, 2)","(4, 5)",湖南,陶文毅,"['直到', '湖南', '安化', '的', '陶文毅', '公陶澍', '，', '由', '安徽', '巡抚', '调', '江苏', '，', '锐意', '革新', '，', '消除', '盐', '、', '漕两事', '的', '积弊', '，', '齐彦槐', '的', '建议', '，', '才', '有', '一个', '实验', '的', '机会', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(1, 2)","(8, 9)",湖南,安徽,"['直到', '湖南', '安化', '的', '陶文毅', '公陶澍', '，', '由', '安徽', '巡抚', '调', '江苏', '，', '锐意', '革新', '，', '消除', '盐', '、', '漕两事', '的', '积弊', '，', '齐彦槐', '的', '建议', '，', '才', '有', '一个', '实验', '的', '机会', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(4, 5)","(8, 9)",陶文毅,安徽,"['直到', '湖南', '安化', '的', '陶文毅', '公陶澍', '，', '由', '安徽', '巡抚', '调', '江苏', '，', '锐意', '革新', '，', '消除', '盐', '、', '漕两事', '的', '积弊', '，', '齐彦槐', '的', '建议', '，', '才', '有', '一个', '实验', '的', '机会', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(4, 5)","(11, 12)",陶文毅,江苏,"['直到', '湖南', '安化', '的', '陶文毅', '公陶澍', '，', '由', '安徽', '巡抚', '调', '江苏', '，', '锐意', '革新', '，', '消除', '盐', '、', '漕两事', '的', '积弊', '，', '齐彦槐', '的', '建议', '，', '才', '有', '一个', '实验', '的', '机会', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(8, 9)","(11, 12)",安徽,江苏,"['直到', '湖南', '安化', '的', '陶文毅', '公陶澍', '，', '由', '安徽', '巡抚', '调', '江苏', '，', '锐意', '革新', '，', '消除', '盐', '、', '漕两事', '的', '积弊', '，', '齐彦槐', '的', '建议', '，', '才', '有', '一个', '实验', '的', '机会', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(3, 4)","(8, 9)",陶澍,上海,"['这次', '实验', '由', '陶澍', '亲自', '主持', '，', '在', '上海', '设立', '“', '海运', '总局', '”', '，', '他', '亲自', '雇好', '专门', '运载', '关东', '豆麦', '的', '“', '沙船', '”', '一', '千艘', '，', '名为', '“', '三不象', '”', '的', '海船', '几十艘', '，', '分', '两次', '运米', '一百五十', '多万', '石到', '天津', '，', '结果', '获得', '极大', '的', '成功', '，', '省时', '省费', '，', '米质', '受损', '极微', '。']",胡雪岩全集（高阳）.txt
Ns,Nh,"(3, 4)","(5, 6)",两江,陆建瀛,"['这个', '人', '是', '两江', '总督', '陆建瀛', '，', '湖北', '人', '，', '极', '能干', '，', '而且', '善于', '结交', '，', '所以', '公卿', '延誉', '，', '负', '一时', '物望', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(3, 4)","(7, 8)",两江,湖北,"['这个', '人', '是', '两江', '总督', '陆建瀛', '，', '湖北', '人', '，', '极', '能干', '，', '而且', '善于', '结交', '，', '所以', '公卿', '延誉', '，', '负', '一时', '物望', '。']",胡雪岩全集（高阳）.txt
Nh,Ns,"(5, 6)","(7, 8)",陆建瀛,湖北,"['这个', '人', '是', '两江', '总督', '陆建瀛', '，', '湖北', '人', '，', '极', '能干', '，', '而且', '善于', '结交', '，', '所以', '公卿', '延誉', '，', '负', '一时', '物望', '。']",胡雪岩全集（高阳）.txt
Ns,Ns,"(3, 4)","(7, 8)",淮北,淮南,"['陶澍改', '盐法', '，', '淮北', '行之大效', '，', '而', '淮南', '依旧', '，', '陆建瀛', '在', '淮南', '继陶', '未竟', '之功', '。']",胡雪岩全集（高阳）.txt
